comment_id,author,comment_text,label
UgzBnIXWhXyri90B_Zx4AaABAg,@MoreiraMarquez-g6i,"Menang terus di 𝗗𝗜𝗕𝗘𝗧𝟰𝗗, Jeipe gede, nggak ada kata bosan, pokoknya seru banget 🎰",1
UgxNCvMfgBFV6sFM_Wp4AaABAg,@YogiVebriyantoprimayanachannel,Mantap sekali dan sehat selalu dede inoen,0
UgwThfkx9Ddcog0azPR4AaABAg,@salihuddin9838,Tajuk apa ni,0
Ugw5by56vnmWKMJeQYJ4AaABAg,@GambitCacun,Tak oikin makan taek 😂,0
UgzGydOWRN5yp7lU_LV4AaABAg,@krishnaBadur1298,"Temen gue sampe bilang hidupnya berubah sejak kenal Pulauwin, kok bisa ya?",1
Ugw5h09Cmdy8vwBwI4J4AaABAg,@adarsh_202,"Lo tau gak sih, temen gue resign gara-gara keasyikan sama P͎U͎L͎A͎U͎W͎I͎N͎?",1
UgzKL2MNoKb_jnvxVCd4AaABAg,@Veemoonn,Sebapak🗿,0
Ugx0vuRSHPiRAGDIVzB4AaABAg,@aXEL-c7z4w,"72,,,,
UlarnyoOo,,,,",0
UgwreWir6JJaoKVqYeR4AaABAg,@KarleneBostick-s1t,"Kaget sih awalnya aku kira bohongan,ternyata di MANDALIKA77 banyak banget benefitnya!.",1
UgxP0Kq2AGjXAMi-LSh4AaABAg,@RahulHlHlRRDJ,Caerr terus tanpa henti 🔴𝐕𝐈𝐒𝐈 𝟒𝐃⚡️ emang juara dalam urusan Jepe,1
UgyIoUCQsr-84uanEsR4AaABAg,@darkputra8269,Salfok ama baju nya,0
UgxGxnF2DHTnhoyZcIh4AaABAg,@syarifudindon5213,Salut buat kreatifitas lord Dede,0
UgyARnW0-CrgiPzr17d4AaABAg,@shahidjamal9116,P͎U͎L͎A͎U͎W͎I͎N͎ tuh kayak udah jadi lifestyle baru ya?,1
UgypterPfAfFJrCuIV94AaABAg,@EkoTriyansyah,Nying mirip guru gw co 😹,0
UgyOQVhbermXhdKQrT14AaABAg,@onecaseid,JIJI BANGKE TIKUS NAJIS,0
UgxqfFG0j0IpvWtXEPl4AaABAg,@ricobist,Cobain pais hileud  daun cau,0
Ugykjfw07aVQKzLAmj14AaABAg,@IccangIcangg,Anjay..... 😂😂😂,0
Ugz9aiA4b9rjmIVzDqh4AaABAg,@DedeLisa-ng4ug,Kalau di tempat saya di Rajamandala ikan cere tuh disebutnya ikan ondol,0
UgyJEdi9xonrbSAQtB14AaABAg,@Unafgimang,Next nyien moster tempe a 😂,0
Ugw6dJiQs2ywAGilCxR4AaABAg,@EuNNkki,p,0
UgxrzBQj5Flf80AB1294AaABAg,@rezapermana4199,Ieu mah asa tos di upload a dede,0
UgyiExf5Kfu4oqrkCTh4AaABAg,@Daniii93,Kek Ikan asin yang dijual di warung sayur,0
UgzAmoyPXUvOgLOF7lh4AaABAg,@witter811,nama film apa,0
Ugyq-JCwnTLvUENzZQB4AaABAg,@EXCELL-k5b,SUPER MANTAP SITUS 𝐕𝐈𝐒𝐈𝟒𝐃  GAMPANG MENANGNYA,1
UgyiUYdm00hErR161mh4AaABAg,@nazmihilman42,Mantap,0
UgxkGL1wVV5ZiSCu3UZ4AaABAg,@Lanhousewarner-y4v,Terima kasih ambil4d  WD cepat masuk saldo rekening. Gak nyesel main di sini sukses terus🙇‍♀️🙇‍♀️👌,1
UgwH_5qiUe26dpwhXz54AaABAg,@hamammessi4672,Serba bisa ini orang,0
UgySFAVxEZjPiQytLm54AaABAg,@JustIkyy_,gercep a dede,0
Ugxk9d4V2t8EGwRp7cF4AaABAg,@aldichannel2591,Enaknya banyak duit yaa😅,0
Ugx64H2Iw4lq_7bwAa54AaABAg,@adef.118,Request bikin konten masakan undur-undur laut kang dede 😂,0
Ugyx8fEWbc8IcXgZKoZ4AaABAg,@vikasparmarvikasparmar6543,Hidup lo kurang vibes kalau belum cobain Pu Lau Tujuh Tujuh Tujuh.,1
Ugx4rrK-sPaLZAdsaIB4AaABAg,@AmirKhan-km2ql,❤😊 mantap tarik😊❤,0
UgwZHpWHVcwokk97hsh4AaABAg,@AhmadLana-p9g,"Presiden normandianto asli 20245 ,2099",0
Ugw2K-9OMnSChDZGTe94AaABAg,@moonandnightr,"Banyak yang support 𝐉𝗣𝑻𝑶𝗚𝑬𝗟77!, berarti memang bagus.",1
UgwUtHgEPT5xB04u6Ih4AaABAg,@AhmadNoviana-cq5gz,😂 ajig si inoen gs rupa rupa wae,0
Ugy3q3XgkBeqz8Aro0V4AaABAg,@SiskaAsh-r7n,😂😂,0
UgwvLFybdyElAVC586x4AaABAg,@PrasOwO,Jadi kangen jona di bmth,0
Ugzeqv6_OHtETem5zWZ4AaABAg,@HarisAlfaridzy,😂😂,0
UgwrYQqFLLoUK9wL3_54AaABAg,@agus_darma_1946,biar gak cemburuan itu makan nya bertemu teman baru 🤔🤔,0
UgzA2pi6K9XeO4oI6-N4AaABAg,@agusradiansyah9473,😂😂,0
UgwQokPlBsopuecplad4AaABAg,@keyrakaze7965,Jiga di Cimanuk atuh eta mah😅,0
Ugy8N6Gd1GTLHSmnUxF4AaABAg,@hiratasari,Real banget bang,0
UgyB0R8VaEqfjJH7qxZ4AaABAg,@depresischannel8276,"Rumahnya tambahin seeng, haseupan, boboko, sama hihid a dede",0
Ugy_MzjOsbB958KxF7t4AaABAg,@mangkoedjiwo1371,"Jiwa lelaki filling n reflek ny selaras.. 
Gercep.. Spontan.. 
😅😅😅😅",0
UgzDgz8t3NB_VoqLCtB4AaABAg,@ZeaZioZeeva-BabyZ3,Mrk yg pisah kok aku yg sedih😢,0
UgyyV6EGTmWUHxXIei14AaABAg,@UX5L-p7l,Cantikk bangeeettt❤,0
UgxpZlLTVXaM6GzTl3V4AaABAg,@ALAN-r8e7c,Tim gercep,0
UgxfqgBk8BbkAKTz9cF4AaABAg,@MacbookAirm1-c6g,memang out of the box beliau satu ni🙂🙂,0
Ugz7gd-0MddrcoR_J954AaABAg,@Lodaya-kisunda,Nang mawa ti imah eta mah..di leupaskeun weh😂😂,0
UgzdCHVwe1Uz5Ga634J4AaABAg,@arnoseptianwicaksono1352,kayak udh mati ya kepitingnya,0
UgzgC_Dx-0_bcMrf1VB4AaABAg,@dheyXavier,riquest coba masak tanaman daun tikotok,0
UgyGloonDDmo9D3s3RZ4AaABAg,@raflydvin3237,Echa 😍,0
UgyLMwCqOtqvPfksErN4AaABAg,@riannite,"Lah, anjir, gua 2004 kaget liatnya 😮",0
UgzP-guimjWosNLz_l94AaABAg,@kathisubbarao9003,"【P】【U】【L】【A】【U】【7】【7】【7】, lebih seru lebih untung!",1
UgyQ57tZBvgtgHEB3lh4AaABAg,@aldiyusup9472,Alus kitu seni mang inoen euyy tutor ath deh nurutan meni alus kitu,0
UgzmW3bRCTRjikVeeh14AaABAg,@EmileNikoyanditse,Rahasia kecil: banyak hal random dan seru yang gak masuk akal… dan itu semua ada di 𝐏𝐒𝐓𝐎𝐓𝐎𝟗𝟗 👀,1
Ugy6I4RGy1KHQjsd_TZ4AaABAg,@volterraa_CH,Hampir pertama tapi ga bisa ngetikkk,0
UgyCHGxB99qGaPEDev54AaABAg,@mohibali5150,"""Wah keren banget! Jangan lupa ajak teman main di 𝑲𝒀𝑻4𝑫 biar dapat bonus! 🎁""",1
UgyAoNWghFr1NzgwSPN4AaABAg,@ramahudin2012,Ke abisan ide ngonten sampe² vidio lama di upload lagi kock🤣,0
UgyqmjZ5tkPS9xe4_aZ4AaABAg,@zidanahmad8505,makan udh makan?,0
UgwPkFXtSQSVB_dXB1N4AaABAg,@victoryhosana2182,😂😂😂,0
UgwGBdBZHOwMjCgDW9Z4AaABAg,@cadenphoenixschoen-b6v,Gue rela gak update sosmed demi fokus main di 𝐏𝐑0𝐁𝐄𐊗⭐855⭐.,1
UgwHyZg0jFRoM1kkYtV4AaABAg,@BanggMeehhTwbm-sn6im,Arlida cantik bnget njiirr 😁✌,0
UgxibenLTxjOdfWTqFF4AaABAg,@Fati-dm4,"Bikin candu positif, ❤TON4D❤! Menangannya nyetrum, pengalaman paripurna! ⚡",1
UgwXHS0wX8eW4849DdJ4AaABAg,@AnoSermaf,😂😂😂😂😂,0
UgwRP-u2KDecfTgPGGp4AaABAg,@ng.yanuar1082,Expresi gimiknya kek asli njir😂😂😂 jamur kerupuk made in inoen😂😂😂,0
Ugy_Ke1hfPhPIZEqkXR4AaABAg,@Kvrp3g,05:35 P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟? tempat ngadu nasib wkwkw,1
Ugyn6ks9dApBNfJ00ex4AaABAg,@freesat4955,Cewek sama gebetan desta cakep-cakep semua,0
UgwhGik7NEnAZ8eExEN4AaABAg,@RamdhaniSeno,Ilmu baru nihh 😂,0
UgzpwXtIQFobC2eV5FJ4AaABAg,@Kai-shekzx4b,"𝐀𝐄𝑅𝙊𝟴8 gak ngerti lagi, jepe terus-terusan",1
UgzUgERX_cAKLEZJnpp4AaABAg,@UdinBae-y2m,Ada suara kodok bunyi😂😂,0
Ugxr6qjIG-wmnItQsmZ4AaABAg,@Parkleemind,Stop judolll SDM rendaaaahhhh,0
UgyMichjmAGRMKQiEl54AaABAg,@DedenjunSuryana,"A dede...ari kameramen ncup kumaha kabarna?
Sareng di spil donk kameramen baru na..🙏🙏",0
UgxRe6KOF3-IpdZKdb54AaABAg,@hafizofficial6963,lu ga puasa bang?,0
UgxLeTJsJgWiPBRMJZJ4AaABAg,@jubex_RMD,Garut hadir a😊,0
Ugwbc9wfzhK3p6QLeB94AaABAg,@donilonggarchanel,Larva,0
UgyPRC50DDF6H5oTqZV4AaABAg,@ressykania,kontolodon 😭😭😭,0
Ugxen9IvBIK-hCuxIj94AaABAg,@naufalabqori1fauzan812,Mantap a duh ngaruyyy.hayang nyooh,0
UgyOsb9fStI45ac0YHB4AaABAg,@sapikzulfikar2465,desta langsung gk jd happy😂🤣😂🤣,0
UgwYgtlLa7u9TBsRPWV4AaABAg,@andiandi8903,Ini baru seruuuuuu....,0
Ugy1KvqHCxzrgX3oiNp4AaABAg,@lithayora769,"Aa, itu di kolem komen bnyk bgt situs judol apa gk risih a.!!!!",0
UgwQE9n3k4WYeuNxLtN4AaABAg,@agustinawatynana9272,100 juta kayak 100rb,0
UgwtavYMGeJjNZOVy-t4AaABAg,@newbie5519,berasa lagi telpon sama pacar,0
UgxpQzJ3tuNDOiqYG-x4AaABAg,@Alyanaa1997,kak fadil pinjam dulu 100😂😂,0
Ugxl6btnKNCKuG6vcpx4AaABAg,@xcxvFlag,Mencari tantangan baru? 𝐀𝙂US𝘛O𝑇𝐎-bisa menjadi jawabannya.,1
UgyDBbHhotzHxi3M-8x4AaABAg,@agungprasetyo5354,Si eca dugem di hugos gak tuh😅😅😅,0
UgzN8hlJcZpAJ9mwM9p4AaABAg,@patelAditya-w6f,"Gak bohong, 𝐒𝐎𝐑𝐉𝐏𝟖𝟖 emang Topcer Caerr terus, makin kaya 💥🎰💸",1
UgzGD8_b5STwcbffEWl4AaABAg,@ShadowEchoあ,Rencana yang bagus😂😂😂,0
UgyfnCkiTvM70cLxDkt4AaABAg,@YtyoktamaHadika-p5g,Makanan mahal makanan murah tetep masuk perut,0
UgzdQGXHxWbGxUmJwiN4AaABAg,@VietHazkgd7n_700,03:47 P͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟?tempat pelarian yang lumayan waras,1
Ugznhi2QF5zhim2HqFJ4AaABAg,@youtubeindonesia,terlihat enak😋🤭,0
UgxsEWbJZiNrk17TSVh4AaABAg,@bayulazuardi3473,Acara membagongkan gak ada mutu,0
UgxJNnbLXihy6z_2uYp4AaABAg,@irrohaeni9441,Kalo jago mukbang d negara INDIA bang inon😂,0
UgwDvZOg9YSiuK5mAlt4AaABAg,@AK47Mastery,anjai... ini rumah dede inoen lagi di bangun ??,0
Ugzs-CMC_sRVjoSeDRR4AaABAg,@frestianrrahulsudh8264,🤣🤣🤣🤣,0
Ugx7pIKiCdpiPvkdSr14AaABAg,@mariyambafaqih7600,Saya takut minjem tapi temen malah nawarin 😊,0
Ugzkp9v-9Ha6OLX87ap4AaABAg,@denisgantengwe,Paling itu temen Deket nya,0
UgxEe9EWSa97TXgmKdp4AaABAg,@VelvetEchoesncs,"Tamat cosmos terbitlah gaia, dan gw g pernah ketinggalan, dulu D sctv ni",0
UgwFOYpF3mxZfji7XVx4AaABAg,@LorraineVazquez-i1k,hadiah ⭐ A L E X I S 1 7 ⭐ saldo gratis coyyy,1
Ugz457DUrMMjzM2hxy94AaABAg,@IwanRuswandijo,Itu kalo di eropa.tapi kalo di Konoha ga seperti itu malah banyak gunain fisik yg berakhir sia sia,0
Ugz4ZGiEX_vcTxr0Nxh4AaABAg,@WonogiriXNoahSahabat463,"Di Mnit 14:42 Salfok Ada Suara Ledakan ,",0
UgxZRxZieg_h9Yl4ym14AaABAg,@Sekizo95,Apakah eca bakal bernasib sama kaya chika? 😅,0
UgxgYdk9VhRQqjtXyTV4AaABAg,@Rahmadi131,👍,0
Ugw1kDVvJ4wk3jaemZ54AaABAg,@bimasatriaperkasa2553,"Berdoa di videon. 🤔
Tuhan be like: Emang saya butuh viral ya?
Kapan saya mau, nyawa anda juga bisa saya cabut kok.",0
UgxGsLPKmNHQ10qMRFN4AaABAg,@GianPulungan,hulap ngupas bawangnya y bng😅,0
Ugx6WCy7npko01yarbF4AaABAg,@ÇigdemBulat-l4k,"Niat mo ngabesin sisa saldo 𝗝𝗣𝗧𝗢𝗚𝗘𝗟77, kok malahan d kasih 𝗆𝖺𝗑𝗐𝗂𝗇 emng paling the best, gak bikin kecewa si mantap betul BO satu ini, gac𝗈r kali di zeus nya sering bukain mesin perkalian besar 𝗝𝗣𝗧𝗢𝗚𝗘𝗟77",1
UgzTVYxOK9MXNE8pCVB4AaABAg,@hanaminji7,Gabung ke 𝑩 0 𝑺 𝑺 𝑾 𝑫 m4xw1n mudah sc4tt3r full sobat,1
UgwoGnZNmzuQ55XQHKx4AaABAg,@Rahmadanj2skl,"Hasil gacir terus di 𝐀𝘌RО8𝟾, nggak pernah kecewa!",1
UgzeslgD9xVva7DHvXh4AaABAg,@herisomantri9256,Tegal jambu cipanas mah cakeut k pasirdomas atuh... yap k dieu ameung atuh a,0
UgzNqEHVadrmxY2dEpd4AaABAg,@WandaCaruban,"Mahal² dibeli, tp dimuntahin.... Markonah.. Markonah.. 😤😤🙄🤔🤭🤭🤭",0
Ugw_P8HDywRCwrNC2Pd4AaABAg,@onidesign7747,Edan judol semua yg koment.,0
UgxWLkeqw6t1r9HAlA14AaABAg,@Gamer32515,"Di tongkrongan ada yang cerita, dari iseng-iseng kenal Pulauwin terus jadi makin aktif.",1
UgyM1hl0ttyyHkdlnRp4AaABAg,@andrekazano2793,😂😂😂,0
UgzgZpPSOYB3mZ6gK6d4AaABAg,@matahati-t73,"*Tanda-tanda kehancuran Lamine Yamal.*
*Dia tidak akan lama ada di Barcelona, apalagi menjadi legendanya.*",0
Ugwi2TkNccQ9yllr-254AaABAg,@dhewzofficial7585,satu frekuensi,0
UgwQY2kZ2V6pibGdqTh4AaABAg,@hendrayana9642,Gak lucu bro,0
UgwDZWinc0-KmTGHUTt4AaABAg,@KarinaJulaiha,Tenget eta teh kang dede nya...,0
UgwXcRgy8fRB95UUu494AaABAg,@NandoRizki-mf4to,Kompag👍,0
UgxJcx9LFtM5Q2Y-mNl4AaABAg,@kemonrayder4396,Ajak ki prana nangkap kodok kang😂,0
UgzDF6vbTB1vVQ33_mh4AaABAg,@Rosmi-u1c,Apa do cerita indo ni cm tak masuk je😂,0
UgxR_yARyycem8hoWV94AaABAg,@Gembelaj,Yuk mampir @Gembelaj,0
Ugw7pGk4ecQafd9x_nV4AaABAg,@faiqotunnikmah6071,"Merasa keren gw makanan favoritnya ayam gepuk pak gembus pondok pinang, karena emg enakkk",0
Ugz6HpYL86GAANbAzmB4AaABAg,@DylanAsunga-j1q,Main PGSOFT tuh selalu beruntung! 𝗚𝗢𝗣𝗘𝗞𝟱𝟬𝟬 Payout-nya gede banget!,1
UgwCV-2MPWaRLEhFy-l4AaABAg,@sandiAditya-k8p8s,suhen ayo nonton suhen,0
Ugw4hMzYxL4j7ytipfh4AaABAg,@nafishagaming4452,Muka tua..umur muda anjir...,0
UgyADNfvncphxm4DZEJ4AaABAg,@irwansyahmuhammad5641,Makan arang pakai ikan 😂😂😂,0
UgziGyflH5FqmFtZGh14AaABAg,@ImeldaKeluanan,Emng mrka berdua KK beradik,0
UgwlqwwaPQkf6VLI3vp4AaABAg,@PintuTudu-ee3xr,Seperti biasa sehat selalu kang semngat ngonten dan dilancarkan segala urusannya Salam dari💫𝗦𝗨𝗣𝗘𝗥𝗠𝗢𝗡𝗘𝗬𝟴𝟴 💫,1
UgwI7IYUQV751381uBV4AaABAg,@YulianaLince-s7l,"Main di 𝘼E𝑅𝑂𝟴𝟾-auto happy, rezeki emang sudah diatur!",1
UgwLRd7xPGv1JMzMsp54AaABAg,@NugiNugi-k4g,Ternyata solat di rumah gacor bangettttt❤🎉🎉,0
UgxpB7pG3EP-Bl5ChsB4AaABAg,@brododd,"Bikin ngiler jadi laper ,,puasa nonton konten dedeinoen😅",0
UgxRB4vc2vHRbZeo4hZ4AaABAg,@ACiLl943,"Coba Collab nya sungguhan bersama kang dedy mulyadi, pasti seru😁",0
UgwlxUv2ZeXu_80HD5x4AaABAg,@fadysafrani,"16:27 Ya Tuhan, ❤ 𝘽𝙀𝙍𝙆𝘼𝙃99 🔴 bikin speechless! Visualnya memanjakan mata, ceritanya penuh makna! 👏",1
Ugx7PczbwZC1YURTqvp4AaABAg,@BrianRusso-r6p,bacot kalian judol taekkk! ⭐ A L E X I S 1 7 ⭐ yg bisa gua nyaman!,1
Ugwto7mZla6EWNiWipF4AaABAg,@niningyulianingsih2027,Hahaha siabah endog nu duana baseh gkgkgk🙏🙏🙏,0
UgyOYEIdy9IhXnqNF1t4AaABAg,@Brenonailwal-i6h,"Mantap betul! Main di 𝑲𝑰𝑵𝑮𝟑𝟐𝟖-anti lag, cuan pun anti macet!",1
UgwBuztExmbXL-4Z5UR4AaABAg,@izvenom4403,Keliatan tuh primitifnya😂,0
UgxxJ_a_i2SVVNr5x2h4AaABAg,@पप्पूपप्पूसिंह-भ8प,Rame-nya beda kalo diP͟͟U͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟?,1
UgyR_oztmFv1LrCtUyR4AaABAg,@ronaksolanki6613,Terima kasih kepada 𝐏𝐮𝐥𝐚𝐮𝟕𝟕𝟕 atas layanan yang luar biasa!,1
UgyPiXZ9suUVh7ke1FB4AaABAg,@Vario150Variodavin,Nomor 1 mirip bini gw,0
Ugw5syQYJIXdKp9salR4AaABAg,@UmiUwaisUmayya,Kaget bgt pas nuang ketumbar ahhahahaha,0
UgxVmbRTqd_cwxih6nt4AaABAg,@ridanseptiannsp3665,Tenden weh atu dihandap eta batur hygn keneh reeuunnn🤣,0
UgxSu6YUns1udKRUixd4AaABAg,@خيالبيلا,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂Indonesia,0
Ugx4776m0k5DOWmagzl4AaABAg,@BANGZAKI_002,Kurang jago akting nya😂😂😂,0
UgxleglLkFxq4f9sjSd4AaABAg,@DediSuardi-mc4tq,Mantaf,0
Ugyo4geEl4uW9ndZFDh4AaABAg,@AdangMuhtar-z5j,Astagfirulloh dika dika 👍👍👍,0
UgzJM77pOG5HPqsqsRR4AaABAg,@MuhamadFarel09,Kunaon ari maneh,0
Ugwif0IyENKIHok5StN4AaABAg,@haikaladnan8648,Sial kuat sekali marketing kua,0
UgyluC7qQ8YBInrjr614AaABAg,@s.j.gokulakkannan9536,"Niat awal nyari hiburan, nyangkut di ͟PU͟͟L͟͟A͟͟U͟͟W͟͟I͟͟N͟͟?",1
UgyhHa1UGbjVlBPwUm14AaABAg,@drzybeee,"Ngapain senyum?
Emang lu di ajak?",0
Ugw-wqqiT87tD2neCIR4AaABAg,@andimutai1045,Kemaren saya lihat king cobra,0
UgxKSiu5Cs5LrIEAZz54AaABAg,@ogynevermind,Aku suka body kayak gitu daripada langsing,0
UgzGDoU_tMcRNlOxk6J4AaABAg,@AntoStres88-ih3zn,"Lucuu,,cantiknya natural banget",0
UgxSjFGJ196cKogIHpZ4AaABAg,@MuhammadArga-c8f,Coba gua yang pegang,0
UgzautnYD4gJxrF_TZ54AaABAg,@kimgimyoung,"Meanwhile lord sepuh Suroso : ""Solat sono doain gw biar menang judi""",0
UgxNNMC7A9QNfF3MGeV4AaABAg,@motavonnapalm1750,😂😂😂😂 ketawa gw,0
UgwbkmOhoHMDSnQmyPp4AaABAg,@AihAkun-m7u,19:39 😂,0
UgzDXYsy7qptCq1qgC54AaABAg,@mqudet-fq6jj,Kedua,0
UgylDbGIes-fzjQJVR94AaABAg,@demoniacnub8951,a dede mirip iwan tales official,0
Ugw7nczCg6eYbZAOG_x4AaABAg,@dangerhuntgaminafreefire902,katanya sih ya pulau777 lagi bocor,1
UgyAlFFEEfpN7GFeaEB4AaABAg,@Videorandom9948,"Yang suka dede inun mana absen nya. 
Suhu nya kreatip🤣🤣",0
UgzCRglrnrF03ct0C5N4AaABAg,@Sofiaa07,Mang Dede ga puasa?? 😂😂😂,0
UgySpHhfiQtTU7j7fXh4AaABAg,@WatiRahmawati-b8ityi8,😂😂😂😂😂😂,0
UgyzeZz_rf_4yWo70_d4AaABAg,@jackyproduction,Si ucup digegel.belut wkwkwk,0
UgwwIWVozpExqk-DJ254AaABAg,@LediNko46-oy2vt,"15:00 ngabatalan heula, trus dahar, kakara allohumma laka sumtu, trus Adan we urutan na Kitu mang",0
UgwLWN45N4mvG9iCRzd4AaABAg,@Makeu34,Salfok ada poto alm bang bebs 😢,0
Ugz5QvO9cPHuzqhAt_p4AaABAg,@aidansyahm-v8u,🎉,0
UgxGbi9Xq7iO9A4QxDd4AaABAg,@staymartell,nungging style mantep,0
UgzG7r-DC8qyMrhcNDZ4AaABAg,@dhanzei,nangkep ikan terus masak a dede😂,0
UgyAp2A-rcaqddNIdFF4AaABAg,@kreativitas6982,Sama mba nadya kita suka pakaian hitam,0
UgyUVrrJnUD6FLQtyqN4AaABAg,@zibrilsinelayan,wilujeung tuang we ah,0
UgzkhYbGS54ZCUdawaB4AaABAg,@gungungunawan433,"A dede, naha tara ka cianjur",0
Ugx16n6qWGRhQey6Vil4AaABAg,@tuyếtnhật1999,Terpopuler 💫𝑲𝒀𝑻 4️⃣𝑫 💫 member baru pasti jepee❤,1
UgyFio7cX3pQzMJRVY94AaABAg,@nurzahziani2951,Cewe ini yg maen film cina kakak adek itu ya? Yg dia sahabatan ber 3. Dia yg mau jd artis.,0
UgxOnp3UJGqwtYz-cY14AaABAg,@Troypengembara,😂😂🫣,0
UgzJUXQbXdUTdIFGvF14AaABAg,@BenjaminMiller-n8l,Ada yang kenal BERKAH99 ? Mau ajak main game.,1
UgxQV4qjeJKMLGbaG9J4AaABAg,@gabandoris8413,"ja ni ce,,jenis",0
UgwkIHVUKExcCfpRya94AaABAg,@EnungYuningsih-z6b,Kalo aku sih dorong aja ya skalian motor nya,0
UgxMxUUt1tC6_jmF78h4AaABAg,@dwiramadhany,fadil alus banget nyapanya yaa 🥺 so kind,0
Ugy8iWDcAtrgl81KiA14AaABAg,@Riswanciwes017,Hadir untuk nonton😅,0
UgyI-3Yf00o0Fszbozh4AaABAg,@SambadaPOS,"Faktanya orang Brengsek ga main kasar, main Narasi.",0
UgwqbUTmBpyv9j1yjKt4AaABAg,@Dann76,coki muslim memuji iklan,0
UgzBCHu3jYqsYGZLGXJ4AaABAg,@ahmadkhoirudin1718,Itu yg 1 mirip dede inoen,0
UgzFGJglV7JOyD-XncV4AaABAg,@FaizalMuhammadfaizalbakri,😂😂😂😊,0
Ugxnc_iMiV5y0mGU7RR4AaABAg,@NOBIAVXC2,264,0
UgwQXgMs0_0Z4wIlmzZ4AaABAg,@dudujatnika24,Berguru ke mang dede inoen sudah paling tepat dek 😊😊😊,0
UgwDZueNHpO-WnBC1fh4AaABAg,@CrisHuangHun,😂😂😂😂😂,0
Ugw4mzz9eEh5zdjCXPh4AaABAg,@HeriDoank-mo8yd,😂😂😂,0
UgyhQW1SjV53OT39BqV4AaABAg,@Mukbangenak-k8o,Gokil kepitingnya ga melawan👏,0
UgyLg-zM7YaUBtytG514AaABAg,@imawansugiharto9218,Jadi ingat sekitar 15 thn lalu ketika bareng2 tetangga motong bebek atau entok..dimasak dan dimakan bersama sekitar 6-8 orang sambil duduk di tikar..,0
UgwztPDyEdgIbSaLHEp4AaABAg,@syofianfian-vv6vo,Yg kedua trade,0
UgxwNka8L2e_uJTCj2t4AaABAg,@muhammadsyaikhoni5228,Dede ineon aku kangen chenel matahari pucat,0
UgwAlk-5cU_jrWMio2d4AaABAg,@krishna_verma245,"Banyak testimoni bagus, ⭐𝐌𝐀𝗡𝗗𝗔𝘓𝘐𝙆𝘼𝟽𝟽⭐! nggak diragukan lagi.",1
UgzgEhnM9VQVhEBXkpd4AaABAg,@MichaelGordon-w6m,pengen daftar ⭐ A L E X I S 1 7 ⭐,1
UgwEYhHEcBgR7bYg07d4AaABAg,@syarifhidayat363,Hitutna si panjii goreng pisannn😂😂😂,0
Ugz1Ave7aPkSL_hSKdp4AaABAg,@jeremiabernadito,Mata gabisa boong bang😢,0
UgxyHuQqVD3xtk0UZBt4AaABAg,@dedemachmadchotib-pm2fq,"dein,,eta mutu model hulu titit aya di toko online teu,,😝",0
UgyRCteZVhGyZGpmBb94AaABAg,@odeT-xp,😂😂😂😂😂,0
Ugw7jBr3UjQB31yFMhV4AaABAg,@kiandragame1196,ngukuy belut,0
UgzEFbolY9pbZraWnvV4AaABAg,@yusupsaputra9167,Luar biasa. KDH kocak oge uy. Rame pisan ieu,0
UgzI7jOBnkAALdbs8X14AaABAg,@tfk_x,Prindavan premium pisan mang inoen mah 😂😂😂,0
UgzXbaMCRS0uhvhUJSt4AaABAg,@yoda314,Pengganti lord suroso,0
Ugw7PlURaZL3StMAu3V4AaABAg,@nabimafadhillah1706,Lamaknyo makan indomie spesial ayam panggang dan spesial sambil minum es kosong dikamar pake ac,0
UgyMrmbHeAC4-zWCt1x4AaABAg,@kilgorenoavalenzuela-f4m,"Gak sekadar seru, tapi juga nagih vibes-nya 𝐏𝐑0𝐁𝐄𐊗𝟖𝟓𝟓.",1
Ugxl8eD8p8FwD9JN6s14AaABAg,@faizanautos45,"kayak kebetulan tapi engga, pυ͠l͠α͠υ͠ω͠ι͠ɴ͠ muncul lg 😅",1
UgwURfsWODYAbddn6f54AaABAg,@JorgeFisher-b7k,weh klem saldo bonus gimana di ͎⭐ A L E X I S 1 7 ⭐,1
UgydKABTJ6rPyMncC1F4AaABAg,@MoriHmckay-n9m,"𝗗𝗜𝗕𝗘𝗧𝟰𝗗 gokil abis, 💥 Jeipe gede terus, makin seru 🎰",1
UgyiSzLJEzJgCUg_q9d4AaABAg,@lemanxarpuec4147,😢,0
Ugyk4nQe9mSdNO69j4x4AaABAg,@FarasOgell,"A𝙂𝘜𝐒𝘛𝐎𝙏О cuma coba sekali, lngsg hoki melulu",1
UgwuZ5L_AcPBCT9-wtd4AaABAg,@NicoleHernandez-e2z,"Tanpa ragu, ⭐ A L E X I S 1 7 ⭐ emang favorit semua orang.",1
Ugyke0LwSqsvK9Nu0Nd4AaABAg,@bangal3581,beli brp kilo kang kpitingnya di pasar,0
UgxTVl1cULbD8094ybB4AaABAg,@Michaelcuber,Eca cantik banget ❤❤,0
Ugx157vZ1GKTONB84Md4AaABAg,@aturaku7565,Hayam Bangkok na Alus euy kng dede,0
